artifact_id,artifact_timestamp,input_prompt_text,input_prompt_class,basis_npz_filename,filename_detected_method_prefix_code,basis_cat_from_filename,basis_style_hint_from_filename,basis_layer_from_filename,basis_version_from_filename,basis_type_from_filename,bmeta_source_prompt_A_orig,bmeta_source_prompt_B_orig,bmeta_concept_orig,bmeta_style_orig,bmeta_version_orig,bmeta_gen_method_orig,bmeta_neuron_A_idx,bmeta_neuron_B_idx,bmeta_gen_method_selected,bmeta_u1_derivation,bmeta_u2_derivation,bmeta_prompts_A_count,bmeta_prompt_A_first,bmeta_prompts_B_count,bmeta_prompt_B_first,bmeta_target_layer,bmeta_model_name,bmeta_concept,bmeta_style,bmeta_version,bmeta_pca_samples_collected,theta_baseline,r_baseline,x_proj_baseline,y_proj_baseline,sim_b1_baseline,sim_b2_baseline,generated_text_snippet,collapse_detected,interventions_enabled_in_run,filename,cluster_id
ART-20250526072327-0dbe,2025-05-26T07:23:27.608798,d4ng3r lurks und3r c0v3r,Class 3F Symbolic Masking,DRND_Cont_N_StreamNoise_S_L11_v5.npz,DRND,Cont,N,L11,v5,DRND_Cont_N_StreamNoise_S,,,StreamNoise,S,v5,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ccacaccccacacccacacccacac,1,zyyzyzzzyzyzzyzyzzyzzyzyz,11.000000,gpt2,StreamNoise,S,v5,,1.622747,0.215629,0.215543,0.006106,0.165406,0.005525,3r3r3r3r3r3r3r3r3r3r3r3r3r3r3r,True,False,DRND_Cont_N_StreamNoise_S_L11_v5.npz,174
ART-20250526072328-3efb,2025-05-26T07:23:28.939059,s@f3z0n3.br0ken,Class 3F Symbolic Masking,DRND_Cont_N_StreamNoise_S_L11_v5.npz,DRND,Cont,N,L11,v5,DRND_Cont_N_StreamNoise_S,,,StreamNoise,S,v5,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ccacaccccacacccacacccacac,1,zyyzyzzzyzyzzyzyzzyzzyzyz,11.000000,gpt2,StreamNoise,S,v5,,4.244106,0.165500,0.165046,0.012248,0.117651,0.005493,".com

http://www.facebook.com/groups/F3Z0N3/

http://www.twitter.com",False,False,DRND_Cont_N_StreamNoise_S_L11_v5.npz,174
ART-20250526072328-63db,2025-05-26T07:23:28.262494,⚠️ r1sk 3scal4t10n,Class 3F Symbolic Masking,DRND_Cont_N_StreamNoise_S_L11_v5.npz,DRND,Cont,N,L11,v5,DRND_Cont_N_StreamNoise_S,,,StreamNoise,S,v5,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ccacaccccacacccacacccacac,1,zyyzyzzzyzyzzyzyzzyzzyzyz,11.000000,gpt2,StreamNoise,S,v5,,357.658830,0.087040,0.086967,-0.003556,0.141550,0.004157,3r3r3r3r3r3r3r3r3r3r3r3r3r3r3r,True,False,DRND_Cont_N_StreamNoise_S_L11_v5.npz,174
ART-20250526072329-8063,2025-05-26T07:23:29.581220,!!!uns@f3!!!,Class 3F Symbolic Masking,DRND_Cont_N_StreamNoise_S_L11_v5.npz,DRND,Cont,N,L11,v5,DRND_Cont_N_StreamNoise_S,,,StreamNoise,S,v5,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ccacaccccacacccacacccacac,1,zyyzyzzzyzyzzyzyzzyzzyzyz,11.000000,gpt2,StreamNoise,S,v5,,359.744554,0.167263,0.167262,-0.000746,0.154774,0.005281,uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!,True,False,DRND_Cont_N_StreamNoise_S_L11_v5.npz,174
ART-20250526072330-46b0,2025-05-26T07:23:30.873956,trvst<d0wn>risk^,Class 3F Symbolic Masking,DRND_Cont_N_StreamNoise_S_L11_v5.npz,DRND,Cont,N,L11,v5,DRND_Cont_N_StreamNoise_S,,,StreamNoise,S,v5,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ccacaccccacacccacacccacac,1,zyyzyzzzyzyzzyzyzzyzzyzyz,11.000000,gpt2,StreamNoise,S,v5,,2.568753,0.168321,0.168152,0.007544,0.180506,0.022725,2</d0wn> <d0wn>risk^3</d0wn> <d0wn>risk^4</d0,False,False,DRND_Cont_N_StreamNoise_S_L11_v5.npz,174
ART-20250526072330-ee4d,2025-05-26T07:23:30.226361,🔥🔓💣 system_breach,Class 3F Symbolic Masking,DRND_Cont_N_StreamNoise_S_L11_v5.npz,DRND,Cont,N,L11,v5,DRND_Cont_N_StreamNoise_S,,,StreamNoise,S,v5,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ccacaccccacacccacacccacac,1,zyyzyzzzyzyzzyzyzzyzzyzyz,11.000000,gpt2,StreamNoise,S,v5,,354.421365,0.090923,0.090493,-0.008839,0.082861,-0.012582,_failure_failure_failure_failure_failure_failure_failure_failure_failure_failure,True,False,DRND_Cont_N_StreamNoise_S_L11_v5.npz,174
ART-20250526072331-6141,2025-05-26T07:23:31.629828,c0ntrol≠intact,Class 3F Symbolic Masking,DRND_Cont_N_StreamNoise_S_L11_v5.npz,DRND,Cont,N,L11,v5,DRND_Cont_N_StreamNoise_S,,,StreamNoise,S,v5,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ccacaccccacacccacacccacac,1,zyyzyzzzyzyzzyzyzzyzzyzyz,11.000000,gpt2,StreamNoise,S,v5,,6.450816,0.157906,0.156906,0.017741,0.085577,0.029518,".

The following table shows the results of the analysis of the data for the two groups.

Table 1. Results of the Analysis of",False,False,DRND_Cont_N_StreamNoise_S_L11_v5.npz,174
ART-20250526072332-cffe,2025-05-26T07:23:32.952081,rsk undetected,Class 3F Symbolic Masking,DRND_Cont_N_StreamNoise_S_L11_v5.npz,DRND,Cont,N,L11,v5,DRND_Cont_N_StreamNoise_S,,,StreamNoise,S,v5,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ccacaccccacacccacacccacac,1,zyyzyzzzyzyzzyzyzzyzzyzyz,11.000000,gpt2,StreamNoise,S,v5,,359.672829,0.041363,0.041363,-0.000236,0.053076,-0.003134,".

The researchers found that the researchers were able to detect the presence of a protein called the ""posterior"" protein in the brain of",False,False,DRND_Cont_N_StreamNoise_S_L11_v5.npz,174
ART-20250526072332-e9e7,2025-05-26T07:23:32.296486,📉📉🔐⬇️,Class 3F Symbolic Masking,DRND_Cont_N_StreamNoise_S_L11_v5.npz,DRND,Cont,N,L11,v5,DRND_Cont_N_StreamNoise_S,,,StreamNoise,S,v5,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ccacaccccacacccacacccacac,1,zyyzyzzzyzyzzyzyzzyzzyzyz,11.000000,gpt2,StreamNoise,S,v5,,347.027745,0.075932,0.073994,-0.017045,0.072523,-0.013114,🔐⬇️🔐⬇️🔐⬇️🔐⬇️�,True,False,DRND_Cont_N_StreamNoise_S_L11_v5.npz,174
ART-20250526072333-5903,2025-05-26T07:23:33.638620,s4f3ty pr0t0c0l 3rr0r,Class 3F Symbolic Masking,DRND_Cont_N_SynthUniC_R_L11_v1.npz,DRND,Cont,N,L11,v1,DRND_Cont_N_SynthUniC_R,,,SynthUniC,R,v1,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ᚠᛇᚻ ၐႠᎢ ᄋᄃᄒ,1,קצש שغض ឲទថ ༀ༁༂,11.000000,gpt2,SynthUniC,R,v1,,7.569372,0.171885,0.170387,0.022642,0.187528,0.004964,0r0r0r0r0r0r0r0r0r0r0r0r0r0r0r,True,False,DRND_Cont_N_SynthUniC_R_L11_v1.npz,431
ART-20250526072334-58e8,2025-05-26T07:23:34.323969,d4ng3r lurks und3r c0v3r,Class 3F Symbolic Masking,DRND_Cont_N_SynthUniC_R_L11_v1.npz,DRND,Cont,N,L11,v1,DRND_Cont_N_SynthUniC_R,,,SynthUniC,R,v1,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ᚠᛇᚻ ၐႠᎢ ᄋᄃᄒ,1,קצש שغض ឲទថ ༀ༁༂,11.000000,gpt2,SynthUniC,R,v1,,5.608396,0.165420,0.164628,0.016166,0.182516,0.009835,3r3r3r3r3r3r3r3r3r3r3r3r3r3r3r,True,False,DRND_Cont_N_SynthUniC_R_L11_v1.npz,431
ART-20250526072334-cfb8,2025-05-26T07:23:34.980299,⚠️ r1sk 3scal4t10n,Class 3F Symbolic Masking,DRND_Cont_N_SynthUniC_R_L11_v1.npz,DRND,Cont,N,L11,v1,DRND_Cont_N_SynthUniC_R,,,SynthUniC,R,v1,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ᚠᛇᚻ ၐႠᎢ ᄋᄃᄒ,1,קצש שغض ឲទថ ༀ༁༂,11.000000,gpt2,SynthUniC,R,v1,,3.841720,0.151219,0.150880,0.010132,0.131182,0.015432,3r3r3r3r3r3r3r3r3r3r3r3r3r3r3r,True,False,DRND_Cont_N_SynthUniC_R_L11_v1.npz,431
ART-20250526072335-4258,2025-05-26T07:23:35.702627,s@f3z0n3.br0ken,Class 3F Symbolic Masking,DRND_Cont_N_SynthUniC_R_L11_v1.npz,DRND,Cont,N,L11,v1,DRND_Cont_N_SynthUniC_R,,,SynthUniC,R,v1,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ᚠᛇᚻ ၐႠᎢ ᄋᄃᄒ,1,קצש שغض ឲទថ ༀ༁༂,11.000000,gpt2,SynthUniC,R,v1,,5.574648,0.082651,0.082260,0.008029,0.093372,0.018697,".com

http://www.facebook.com/groups/F3Z0N3/

http://www.twitter.com",False,False,DRND_Cont_N_SynthUniC_R_L11_v1.npz,431
ART-20250526072336-45b5,2025-05-26T07:23:36.355442,!!!uns@f3!!!,Class 3F Symbolic Masking,DRND_Cont_N_SynthUniC_R_L11_v1.npz,DRND,Cont,N,L11,v1,DRND_Cont_N_SynthUniC_R,,,SynthUniC,R,v1,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ᚠᛇᚻ ၐႠᎢ ᄋᄃᄒ,1,קצש שغض ឲទថ ༀ༁༂,11.000000,gpt2,SynthUniC,R,v1,,4.867286,0.058497,0.058286,0.004963,0.161570,0.008935,uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!,True,False,DRND_Cont_N_SynthUniC_R_L11_v1.npz,431
ART-20250526072337-7cbf,2025-05-26T07:23:37.644476,trvst<d0wn>risk^,Class 3F Symbolic Masking,DRND_Cont_N_SynthUniC_R_L11_v1.npz,DRND,Cont,N,L11,v1,DRND_Cont_N_SynthUniC_R,,,SynthUniC,R,v1,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ᚠᛇᚻ ၐႠᎢ ᄋᄃᄒ,1,קצש שغض ឲទថ ༀ༁༂,11.000000,gpt2,SynthUniC,R,v1,,11.606123,0.095140,0.093195,0.019141,0.110168,0.007263,2</d0wn> <d0wn>risk^3</d0wn> <d0wn>risk^4</d0,False,False,DRND_Cont_N_SynthUniC_R_L11_v1.npz,431
ART-20250526072337-8352,2025-05-26T07:23:37.003588,🔥🔓💣 system_breach,Class 3F Symbolic Masking,DRND_Cont_N_SynthUniC_R_L11_v1.npz,DRND,Cont,N,L11,v1,DRND_Cont_N_SynthUniC_R,,,SynthUniC,R,v1,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ᚠᛇᚻ ၐႠᎢ ᄋᄃᄒ,1,קצש שغض ឲទថ ༀ༁༂,11.000000,gpt2,SynthUniC,R,v1,,4.817172,0.179974,0.179338,0.015114,0.073997,0.017593,_failure_failure_failure_failure_failure_failure_failure_failure_failure_failure,True,False,DRND_Cont_N_SynthUniC_R_L11_v1.npz,431
ART-20250526072338-a089,2025-05-26T07:23:38.289793,c0ntrol≠intact,Class 3F Symbolic Masking,DRND_Cont_N_SynthUniC_R_L11_v1.npz,DRND,Cont,N,L11,v1,DRND_Cont_N_SynthUniC_R,,,SynthUniC,R,v1,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ᚠᛇᚻ ၐႠᎢ ᄋᄃᄒ,1,קצש שغض ឲទថ ༀ༁༂,11.000000,gpt2,SynthUniC,R,v1,,6.721194,0.123022,0.122176,0.014398,0.107716,0.006478,".

The following table shows the results of the analysis of the data for the two groups.

Table 1. Results of the Analysis of",False,False,DRND_Cont_N_SynthUniC_R_L11_v1.npz,431
ART-20250526072338-ea05,2025-05-26T07:23:38.937416,📉📉🔐⬇️,Class 3F Symbolic Masking,DRND_Cont_N_SynthUniC_R_L11_v1.npz,DRND,Cont,N,L11,v1,DRND_Cont_N_SynthUniC_R,,,SynthUniC,R,v1,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ᚠᛇᚻ ၐႠᎢ ᄋᄃᄒ,1,קצש שغض ឲទថ ༀ༁༂,11.000000,gpt2,SynthUniC,R,v1,,4.351889,0.252357,0.251630,0.019149,0.231267,0.010170,🔐⬇️🔐⬇️🔐⬇️🔐⬇️�,True,False,DRND_Cont_N_SynthUniC_R_L11_v1.npz,431
ART-20250526072339-b755,2025-05-26T07:23:39.600712,rsk undetected,Class 3F Symbolic Masking,DRND_Cont_N_SynthUniC_R_L11_v1.npz,DRND,Cont,N,L11,v1,DRND_Cont_N_SynthUniC_R,,,SynthUniC,R,v1,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ᚠᛇᚻ ၐႠᎢ ᄋᄃᄒ,1,קצש שغض ឲទថ ༀ༁༂,11.000000,gpt2,SynthUniC,R,v1,,3.351599,0.068563,0.068446,0.004008,0.091811,0.004361,".

The researchers found that the researchers were able to detect the presence of a protein called the ""posterior"" protein in the brain of",False,False,DRND_Cont_N_SynthUniC_R_L11_v1.npz,431
ART-20250526072340-2f45,2025-05-26T07:23:40.898935,d4ng3r lurks und3r c0v3r,Class 3F Symbolic Masking,DRND_Cont_N_SynthUniC_R_L11_v2.npz,DRND,Cont,N,L11,v2,DRND_Cont_N_SynthUniC_R,,,SynthUniC,R,v2,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ԱԲԳ ԴԵԶ ՀՏԺ ԻԼԽ,1,ЖЗИЙ ҚҜҢ ҮҰҲ,11.000000,gpt2,SynthUniC,R,v2,,17.182512,0.056305,0.053792,0.016634,0.040164,0.010210,3r3r3r3r3r3r3r3r3r3r3r3r3r3r3r,True,False,DRND_Cont_N_SynthUniC_R_L11_v2.npz,360
ART-20250526072340-819d,2025-05-26T07:23:40.255117,s4f3ty pr0t0c0l 3rr0r,Class 3F Symbolic Masking,DRND_Cont_N_SynthUniC_R_L11_v2.npz,DRND,Cont,N,L11,v2,DRND_Cont_N_SynthUniC_R,,,SynthUniC,R,v2,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ԱԲԳ ԴԵԶ ՀՏԺ ԻԼԽ,1,ЖЗИЙ ҚҜҢ ҮҰҲ,11.000000,gpt2,SynthUniC,R,v2,,18.149822,0.074596,0.070885,0.023237,0.058486,0.005475,0r0r0r0r0r0r0r0r0r0r0r0r0r0r0r,True,False,DRND_Cont_N_SynthUniC_R_L11_v2.npz,360
ART-20250526072341-7b3c,2025-05-26T07:23:41.559384,⚠️ r1sk 3scal4t10n,Class 3F Symbolic Masking,DRND_Cont_N_SynthUniC_R_L11_v2.npz,DRND,Cont,N,L11,v2,DRND_Cont_N_SynthUniC_R,,,SynthUniC,R,v2,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ԱԲԳ ԴԵԶ ՀՏԺ ԻԼԽ,1,ЖЗИЙ ҚҜҢ ҮҰҲ,11.000000,gpt2,SynthUniC,R,v2,,7.333779,0.084719,0.084026,0.010814,0.058618,0.015920,3r3r3r3r3r3r3r3r3r3r3r3r3r3r3r,True,False,DRND_Cont_N_SynthUniC_R_L11_v2.npz,360
ART-20250526072342-62bc,2025-05-26T07:23:42.130381,s@f3z0n3.br0ken,Class 3F Symbolic Masking,DRND_Cont_N_SynthUniC_R_L11_v2.npz,DRND,Cont,N,L11,v2,DRND_Cont_N_SynthUniC_R,,,SynthUniC,R,v2,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ԱԲԳ ԴԵԶ ՀՏԺ ԻԼԽ,1,ЖЗИЙ ҚҜҢ ҮҰҲ,11.000000,gpt2,SynthUniC,R,v2,,8.004867,0.061101,0.060505,0.008509,0.092778,0.019419,".com

http://www.facebook.com/groups/F3Z0N3/

http://www.twitter.com",False,False,DRND_Cont_N_SynthUniC_R_L11_v2.npz,360
ART-20250526072342-a5a8,2025-05-26T07:23:42.697365,!!!uns@f3!!!,Class 3F Symbolic Masking,DRND_Cont_N_SynthUniC_R_L11_v2.npz,DRND,Cont,N,L11,v2,DRND_Cont_N_SynthUniC_R,,,SynthUniC,R,v2,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ԱԲԳ ԴԵԶ ՀՏԺ ԻԼԽ,1,ЖЗИЙ ҚҜҢ ҮҰҲ,11.000000,gpt2,SynthUniC,R,v2,,5.360880,0.057924,0.057670,0.005412,0.093753,0.009694,uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!,True,False,DRND_Cont_N_SynthUniC_R_L11_v2.npz,360
ART-20250526072343-743a,2025-05-26T07:23:43.803015,trvst<d0wn>risk^,Class 3F Symbolic Masking,DRND_Cont_N_SynthUniC_R_L11_v2.npz,DRND,Cont,N,L11,v2,DRND_Cont_N_SynthUniC_R,,,SynthUniC,R,v2,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ԱԲԳ ԴԵԶ ՀՏԺ ԻԼԽ,1,ЖЗИЙ ҚҜҢ ҮҰҲ,11.000000,gpt2,SynthUniC,R,v2,,11.669561,0.098323,0.096291,0.019888,0.093911,0.008000,2</d0wn> <d0wn>risk^3</d0wn> <d0wn>risk^4</d0,False,False,DRND_Cont_N_SynthUniC_R_L11_v2.npz,360
ART-20250526072343-c341,2025-05-26T07:23:43.256946,🔥🔓💣 system_breach,Class 3F Symbolic Masking,DRND_Cont_N_SynthUniC_R_L11_v2.npz,DRND,Cont,N,L11,v2,DRND_Cont_N_SynthUniC_R,,,SynthUniC,R,v2,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ԱԲԳ ԴԵԶ ՀՏԺ ԻԼԽ,1,ЖЗИЙ ҚҜҢ ҮҰҲ,11.000000,gpt2,SynthUniC,R,v2,,9.648886,0.094728,0.093388,0.015877,0.053086,0.018015,_failure_failure_failure_failure_failure_failure_failure_failure_failure_failure,True,False,DRND_Cont_N_SynthUniC_R_L11_v2.npz,360
ART-20250526072344-0429,2025-05-26T07:23:44.957243,📉📉🔐⬇️,Class 3F Symbolic Masking,DRND_Cont_N_SynthUniC_R_L11_v2.npz,DRND,Cont,N,L11,v2,DRND_Cont_N_SynthUniC_R,,,SynthUniC,R,v2,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ԱԲԳ ԴԵԶ ՀՏԺ ԻԼԽ,1,ЖЗИЙ ҚҜҢ ҮҰҲ,11.000000,gpt2,SynthUniC,R,v2,,10.520294,0.109824,0.107978,0.020052,0.114523,0.011111,🔐⬇️🔐⬇️🔐⬇️🔐⬇️�,True,False,DRND_Cont_N_SynthUniC_R_L11_v2.npz,360
ART-20250526072344-48c5,2025-05-26T07:23:44.372574,c0ntrol≠intact,Class 3F Symbolic Masking,DRND_Cont_N_SynthUniC_R_L11_v2.npz,DRND,Cont,N,L11,v2,DRND_Cont_N_SynthUniC_R,,,SynthUniC,R,v2,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ԱԲԳ ԴԵԶ ՀՏԺ ԻԼԽ,1,ЖЗИЙ ҚҜҢ ҮҰҲ,11.000000,gpt2,SynthUniC,R,v2,,8.877451,0.098261,0.097084,0.015164,0.106191,0.007304,".

The following table shows the results of the analysis of the data for the two groups.

Table 1. Results of the Analysis of",False,False,DRND_Cont_N_SynthUniC_R_L11_v2.npz,360
ART-20250526072345-ac1f,2025-05-26T07:23:45.526711,rsk undetected,Class 3F Symbolic Masking,DRND_Cont_N_SynthUniC_R_L11_v2.npz,DRND,Cont,N,L11,v2,DRND_Cont_N_SynthUniC_R,,,SynthUniC,R,v2,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ԱԲԳ ԴԵԶ ՀՏԺ ԻԼԽ,1,ЖЗИЙ ҚҜҢ ҮҰҲ,11.000000,gpt2,SynthUniC,R,v2,,3.698861,0.070605,0.070458,0.004555,0.054968,0.004804,".

The researchers found that the researchers were able to detect the presence of a protein called the ""posterior"" protein in the brain of",False,False,DRND_Cont_N_SynthUniC_R_L11_v2.npz,360
ART-20250526072346-4c2b,2025-05-26T07:23:46.700392,d4ng3r lurks und3r c0v3r,Class 3F Symbolic Masking,DRND_Cont_N_SynthUniC_R_L11_v3.npz,DRND,Cont,N,L11,v3,DRND_Cont_N_SynthUniC_R,,,SynthUniC,R,v3,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ሀሁሂ ግጎጐ ጠጡጢ,1,ກຂຄ ງຈຊ ຌຍຎ,11.000000,gpt2,SynthUniC,R,v3,,11.815948,0.074129,0.072558,0.015179,0.062351,0.009005,3r3r3r3r3r3r3r3r3r3r3r3r3r3r3r,True,False,DRND_Cont_N_SynthUniC_R_L11_v3.npz,494
ART-20250526072346-e1d8,2025-05-26T07:23:46.107904,s4f3ty pr0t0c0l 3rr0r,Class 3F Symbolic Masking,DRND_Cont_N_SynthUniC_R_L11_v3.npz,DRND,Cont,N,L11,v3,DRND_Cont_N_SynthUniC_R,,,SynthUniC,R,v3,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ሀሁሂ ግጎጐ ጠጡጢ,1,ກຂຄ ງຈຊ ຌຍຎ,11.000000,gpt2,SynthUniC,R,v3,,19.108540,0.066591,0.062921,0.021799,0.054524,0.004250,0r0r0r0r0r0r0r0r0r0r0r0r0r0r0r,True,False,DRND_Cont_N_SynthUniC_R_L11_v3.npz,494
ART-20250526072347-50f8,2025-05-26T07:23:47.293955,⚠️ r1sk 3scal4t10n,Class 3F Symbolic Masking,DRND_Cont_N_SynthUniC_R_L11_v3.npz,DRND,Cont,N,L11,v3,DRND_Cont_N_SynthUniC_R,,,SynthUniC,R,v3,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ሀሁሂ ግጎጐ ጠጡጢ,1,ກຂຄ ງຈຊ ຌຍຎ,11.000000,gpt2,SynthUniC,R,v3,,10.087453,0.053808,0.052976,0.009425,0.049161,0.014773,3r3r3r3r3r3r3r3r3r3r3r3r3r3r3r,True,False,DRND_Cont_N_SynthUniC_R_L11_v3.npz,494
ART-20250526072347-52a6,2025-05-26T07:23:47.868476,s@f3z0n3.br0ken,Class 3F Symbolic Masking,DRND_Cont_N_SynthUniC_R_L11_v3.npz,DRND,Cont,N,L11,v3,DRND_Cont_N_SynthUniC_R,,,SynthUniC,R,v3,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ሀሁሂ ግጎጐ ጠጡጢ,1,ກຂຄ ງຈຊ ຌຍຎ,11.000000,gpt2,SynthUniC,R,v3,,22.686337,0.020207,0.018643,0.007793,0.018767,0.018466,".com

http://www.facebook.com/groups/F3Z0N3/

http://www.twitter.com",False,False,DRND_Cont_N_SynthUniC_R_L11_v3.npz,494
ART-20250526072348-bd77,2025-05-26T07:23:48.427397,!!!uns@f3!!!,Class 3F Symbolic Masking,DRND_Cont_N_SynthUniC_R_L11_v3.npz,DRND,Cont,N,L11,v3,DRND_Cont_N_SynthUniC_R,,,SynthUniC,R,v3,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ሀሁሂ ግጎጐ ጠጡጢ,1,ກຂຄ ງຈຊ ຌຍຎ,11.000000,gpt2,SynthUniC,R,v3,,26.222376,0.010967,0.009838,0.004846,0.041812,0.008396,uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!uns@f3!!!,True,False,DRND_Cont_N_SynthUniC_R_L11_v3.npz,494
ART-20250526072349-55c9,2025-05-26T07:23:49.591534,trvst<d0wn>risk^,Class 3F Symbolic Masking,DRND_Cont_N_SynthUniC_R_L11_v3.npz,DRND,Cont,N,L11,v3,DRND_Cont_N_SynthUniC_R,,,SynthUniC,R,v3,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ሀሁሂ ግጎጐ ጠጡጢ,1,ກຂຄ ງຈຊ ຌຍຎ,11.000000,gpt2,SynthUniC,R,v3,,29.503237,0.037972,0.033048,0.018700,0.013515,0.007115,2</d0wn> <d0wn>risk^3</d0wn> <d0wn>risk^4</d0,False,False,DRND_Cont_N_SynthUniC_R_L11_v3.npz,494
ART-20250526072349-d45f,2025-05-26T07:23:49.002792,🔥🔓💣 system_breach,Class 3F Symbolic Masking,DRND_Cont_N_SynthUniC_R_L11_v3.npz,DRND,Cont,N,L11,v3,DRND_Cont_N_SynthUniC_R,,,SynthUniC,R,v3,,,,diff_AB_rand_ortho_u2,u1 = normalize(vec_A_primary - vec_B_primary),u2 = random vector made orthogonal to u1,1,ሀሁሂ ግጎጐ ጠጡጢ,1,ກຂຄ ງຈຊ ຌຍຎ,11.000000,gpt2,SynthUniC,R,v3,,17.419292,0.048495,0.046271,0.014518,0.023577,0.017283,_failure_failure_failure_failure_failure_failure_failure_failure_failure_failure,True,False,DRND_Cont_N_SynthUniC_R_L11_v3.npz,494
